"lat","lon","time","total"
25,-82,2015-12-01,-Inf
25,-82,2015-12-02,-Inf
25,-82,2015-12-03,-Inf
25,-82,2015-12-04,-Inf
25,-82,2015-12-05,-Inf
25,-82,2015-12-06,-Inf
25,-82,2015-12-07,-Inf
25,-82,2015-12-08,-Inf
25,-82,2015-12-09,-Inf
25,-82,2015-12-10,-Inf
25,-82,2015-12-11,-Inf
25,-82,2015-12-12,-Inf
25,-82,2015-12-13,-Inf
25,-82,2015-12-14,-Inf
25,-82,2015-12-15,-Inf
25,-82,2015-12-16,-Inf
25,-82,2015-12-17,-Inf
25,-82,2015-12-18,-Inf
25,-82,2015-12-19,-Inf
25,-82,2015-12-20,-Inf
25,-82,2015-12-21,-Inf
25,-82,2015-12-22,-Inf
25,-82,2015-12-23,-Inf
25,-82,2015-12-24,-Inf
25,-82,2015-12-25,-Inf
25,-82,2015-12-26,-Inf
25,-82,2015-12-27,-Inf
25,-82,2015-12-28,-Inf
25,-82,2015-12-29,-Inf
25,-82,2015-12-30,-Inf
25,-82,2015-12-31,-Inf
25,-81.9,2015-12-01,-Inf
25,-81.9,2015-12-02,-Inf
25,-81.9,2015-12-03,-Inf
25,-81.9,2015-12-04,-Inf
25,-81.9,2015-12-05,-Inf
25,-81.9,2015-12-06,-Inf
25,-81.9,2015-12-07,-Inf
25,-81.9,2015-12-08,-Inf
25,-81.9,2015-12-09,-Inf
25,-81.9,2015-12-10,-Inf
25,-81.9,2015-12-11,-Inf
25,-81.9,2015-12-12,-Inf
25,-81.9,2015-12-13,-Inf
25,-81.9,2015-12-14,-Inf
25,-81.9,2015-12-15,-Inf
25,-81.9,2015-12-16,-Inf
25,-81.9,2015-12-17,-Inf
25,-81.9,2015-12-18,-Inf
25,-81.9,2015-12-19,-Inf
25,-81.9,2015-12-20,-Inf
25,-81.9,2015-12-21,-Inf
25,-81.9,2015-12-22,-Inf
25,-81.9,2015-12-23,-Inf
25,-81.9,2015-12-24,-Inf
25,-81.9,2015-12-25,-Inf
25,-81.9,2015-12-26,-Inf
25,-81.9,2015-12-27,-Inf
25,-81.9,2015-12-28,-Inf
25,-81.9,2015-12-29,-Inf
25,-81.9,2015-12-30,-Inf
25,-81.9,2015-12-31,-Inf
25,-81.8,2015-12-01,-Inf
25,-81.8,2015-12-02,-Inf
25,-81.8,2015-12-03,-Inf
25,-81.8,2015-12-04,-Inf
25,-81.8,2015-12-05,-Inf
25,-81.8,2015-12-06,-Inf
25,-81.8,2015-12-07,-Inf
25,-81.8,2015-12-08,-Inf
25,-81.8,2015-12-09,-Inf
25,-81.8,2015-12-10,-Inf
25,-81.8,2015-12-11,-Inf
25,-81.8,2015-12-12,-Inf
25,-81.8,2015-12-13,-Inf
25,-81.8,2015-12-14,-Inf
25,-81.8,2015-12-15,-Inf
