lat,lon,time,avg_2m_temperature,max_2m_temperature,min_2m_temperature,prcp_total,avg_10m_u_component_of_wind,max_10m_u_component_of_wind,min_10m_u_component_of_wind,avg_10m_v_component_of_wind,max_10m_v_component_of_wind,min_10m_v_component_of_wind,avg_lake_shape_factor,max_lake_shape_factor,min_lake_shape_factor,avg_leaf_area_index_low_vegetation,max_leaf_area_index_low_vegetation,min_leaf_area_index_low_vegetation,avg_leaf_area_index_high_vegetation,max_leaf_area_index_high_vegetation,min_leaf_area_index_high_vegetation,avg_surface_pressure,max_surface_pressure,min_surface_pressure
25.2,-81.1,2015-12-01,24.4085090151694,26.3837487038377,23.0661246789249,0.0924478622921637,-3.73540617950217,-1.72002054117586,-4.89064442292291,-1.17462380605376,1.44368427104251,-3.64185406538753,0.650001454282934,0.650001454282934,0.650001454282934,2.93597063002649,2.93748072446563,2.93590497374653,2.32001029247967,2.32425074425766,2.31982592501106,101523.839799819,101701.921627808,101341.01571763
25.2,-81.1,2015-12-02,25.0004261461825,26.3729891482392,24.3473612337367,0.580035781155647,-3.22993628268891,0.308332247563296,-4.97305325722666,1.79391502643404,4.31537143107185,-0.0242741365193933,0.650001454282934,0.650001454282934,0.650001454282934,2.93439487930739,2.93590497374653,2.93432922302742,2.31551236199552,2.31982592501106,2.31532481577745,101412.054976491,101546.794637637,101252.51303494
25.2,-81.1,2015-12-03,24.5344736808759,26.2877621420517,23.1592797787112,6.76360489285861,-0.425442486278792,0.924780204469907,-1.6933808273677,1.22128693202343,3.33561020033673,-0.761879207926642,0.649983998170502,0.650001454282934,0.649582507584563,2.93292699247679,2.93432922302742,2.93286602593111,2.31108436399946,2.31532481577745,2.31089999653085,101551.118671567,101743.64182734,101429.460213151
25.2,-81.1,2015-12-04,23.6935058714828,24.7488625452777,23.1482370769128,24.4927191292097,0.151243000601852,4.14221031234718,-3.60098351146239,0.925034122663889,6.37408727117586,-2.31634045743026,0.650001454282934,0.650001454282934,0.650001454282934,2.93135593149197,2.93286602593111,2.93129027521201,2.30673265599041,2.31089999653085,2.30655146727126,101812.034782286,102037.952523621,101589.387644691
25.2,-81.1,2015-12-05,23.5010844330943,24.8258783116664,22.6068615425924,4.82369087927637,-3.14531784595481,1.59500552756869,-5.59298678416425,-3.84627314409287,0.106516088572131,-5.2315380289752,0.650001454282934,0.650001454282934,0.650001454282934,2.92978018077287,2.93129027521201,2.92971452449291,2.30231101549327,2.30655146727126,2.30212664802466,102072.092632275,102277.450907546,101964.956721232
25.2,-81.1,2015-12-06,24.06434480912,25.2735324538007,23.3390776156848,1.72370530338284,-5.33090511374003,-3.87260900459047,-7.41295227890873,-4.29229802721852,-1.56500888715202,-5.70108788658101,0.650001454282934,0.650001454282934,0.650001454282934,2.92815049810951,2.92971452449291,2.92808249696241,2.29781308500912,2.30212664802466,2.29762553879105,102074.113424134,102227.817253152,101840.581649405
25.2,-81.1,2015-12-07,22.7851492664995,23.8221250328139,22.2837917284398,16.3468695856281,-2.86487469054599,-0.183133126804091,-5.30418241016923,-3.70485351539449,-2.11976663397587,-5.17430111858862,0.650001454282934,0.650001454282934,0.650001454282934,2.92657240252327,2.92808249696241,2.9265067462433,2.29338508701306,2.29762553879105,2.29320071954445,101742.4380803,101998.96712099,101502.921512885
25.2,-81.1,2015-12-08,21.4407003225469,23.2566820714969,19.8931883621909,6.61151324844247,-3.42478587165257,-1.45735794241315,-5.11446781276905,-5.28811667172725,-3.74881716036337,-6.63992861124789,0.650001454282934,0.650001454282934,0.650001454282934,2.92510451569267,2.9265067462433,2.92504354914699,2.28903337900401,2.29320071954445,2.28885219028486,101584.887837024,101777.128542585,101379.768371589
25.2,-81.1,2015-12-09,22.9125060676891,25.0790110144293,21.6889015623271,1.43890624374086,-1.64009102603105,1.92115529475272,-4.42880639381881,-1.99071380378862,0.95652305639467,-4.83113864681382,0.650001454282934,0.650001454282934,0.650001454282934,2.92353345470785,2.92504354914699,2.92346779842789,2.28461173850686,2.28885219028486,2.28442737103826,101437.498527979,101646.178320763,101255.713329186
25.2,-81.1,2015-12-10,22.9176498903217,24.6950647672857,21.4034901927691,0.553196079199861,-0.269753691561937,2.28514839370162,-2.72560749511197,-1.56443694969906,1.36287922108497,-3.40539569804384,0.650001454282934,0.650001454282934,0.650001454282934,2.92195770398875,2.92346779842789,2.92189204770879,2.28011380802271,2.28442737103826,2.27992626180464,101483.068778467,101676.261086673,101347.387212537
