lat,lon,time,avg_2m_temperature,max_2m_temperature,min_2m_temperature,prcp_total,avg_10m_u_component_of_wind,max_10m_u_component_of_wind,min_10m_u_component_of_wind,avg_10m_v_component_of_wind,max_10m_v_component_of_wind,min_10m_v_component_of_wind,avg_lake_shape_factor,max_lake_shape_factor,min_lake_shape_factor,avg_leaf_area_index_low_vegetation,max_leaf_area_index_low_vegetation,min_leaf_area_index_low_vegetation,avg_leaf_area_index_high_vegetation,max_leaf_area_index_high_vegetation,min_leaf_area_index_high_vegetation,avg_surface_pressure,max_surface_pressure,min_surface_pressure
25.2,-81.1,2015-06-01,27.2112497361815,28.885113423965,25.828201116008,0.207224958384903,-3.04356427166712,-1.62032538115339,-3.79479471011981,2.41283883251781,5.2539805642849,1.07823726179988,0.650000692193352,0.650000692193352,0.650000692193352,2.9118038381595,2.91332722814746,2.9117376038122,2.24762614691044,2.2517202762468,2.24744814128712,101701.560295245,101801.385461511,101552.822997216
25.2,-81.1,2015-06-02,26.7463274467147,27.696117306834,25.713022654587,0.61924170538894,-2.49821001378378,-0.552722015783675,-3.89513246114434,1.43688264359004,2.98944143758322,-0.0050906360521383,0.650000692193352,0.650000692193352,0.650000692193352,2.91032302739481,2.9117376038122,2.91026152407232,2.24335401195076,2.24744814128712,2.24317600632744,101591.722300225,101778.417789093,101393.990475874
25.2,-81.1,2015-06-03,25.7787123485183,26.7858277523944,24.9338593485344,5.34607950369509,-3.0776463881836,-0.271097700106125,-5.45836553870044,2.72562627163529,4.93351825173163,1.38198778613404,0.650000692193352,0.650000692193352,0.650000692193352,2.90884694765493,2.91026152407232,2.90878544433244,2.23908187699109,2.24317600632744,2.23890387136777,101323.955100364,101460.371766062,101157.728234248
25.2,-81.1,2015-06-04,26.4709011497287,28.495278631463,25.1915553347467,1.03166398068727,-2.73541144633362,-1.40268455888279,-3.877197694053,1.04790506010549,3.14847889470135,-0.502587716113354,0.650000692193352,0.650000692193352,0.650000692193352,2.90731646112976,2.90878544433244,2.90725259229486,2.23480974203141,2.23890387136777,2.23463173640809,101313.930932909,101417.61125746,101155.133939497
25.2,-81.1,2015-06-05,26.1265470830186,28.0338053673519,24.6278137224728,12.3215716938687,-2.83766789428797,-1.57670027201229,-4.49570479698682,2.03048015782883,4.43455200347532,-0.199939067925505,0.650000692193352,0.650000692193352,0.650000692193352,2.90583801587748,2.90725259229486,2.90577651255498,2.23053760707173,2.23463173640809,2.23035960144841,101433.373563452,101548.233091117,101266.652329981
25.2,-81.1,2015-06-06,25.6829412468972,28.1887267264501,23.7337250944748,13.3990603718114,-0.4960800627345,3.55724798874291,-3.56818650430353,0.938980011891639,3.84192628278225,-1.52880170038138,0.650000692193352,0.650000692193352,0.650000692193352,2.90425312256703,2.90577651255498,2.90418688821972,2.22626547211205,2.23035960144841,2.22608746648873,101322.716158319,101417.139567506,101187.444701405
25.2,-81.1,2015-06-07,26.2836834125287,28.8709376133286,24.3410066965606,1.40393895485037,-2.28724423714797,-0.977339744757055,-4.89390509875809,1.00326377234436,2.59368425503176,-0.551070266551214,0.650000692193352,0.650000692193352,0.650000692193352,2.90277231180234,2.90418688821972,2.90271080847984,2.22199333715238,2.22608746648873,2.22181533152906,101422.684192215,101588.490014573,101287.678816815
25.2,-81.1,2015-06-08,27.0737000735999,28.9559924771472,25.7707384550354,0.422154954361419,-4.1558227834771,-3.56309690823707,-5.17795303161015,1.00363106439313,3.67517569263991,-0.509198972991244,0.650000692193352,0.650000692193352,0.650000692193352,2.90129623206245,2.90271080847984,2.90123472873996,2.2177212021927,2.22181533152906,2.21754319656938,101621.633037123,101727.203145147,101533.846547493
25.2,-81.1,2015-06-09,27.1621406779053,28.6041286059928,26.1134893050663,2.05197316913427,-2.41564545537229,-0.946802168358284,-4.14379558324861,2.73773925732707,4.00757499677827,1.57610163390987,0.650000692193352,0.650000692193352,0.650000692193352,2.899711338752,2.90123472873996,2.8996451044047,2.21344906723302,2.21754319656938,2.2132710616097,101559.069109551,101703.981485831,101377.191056712
25.2,-81.1,2015-06-10,27.1196237934742,28.7762634494352,25.6712546411047,4.91905820980213,-2.10129220943402,-0.577685272681082,-4.85997445831501,4.15522640038448,5.91014780941548,2.58486924586124,0.650000692193352,0.650000692193352,0.650000692193352,2.89823052798731,2.8996451044047,2.89816902466482,2.20903071336848,2.2132710616097,2.20884635040147,101484.768870698,101591.42900583,101376.737508679
25.2,-81.1,2015-06-11,26.6504614177902,29.0777525649351,23.7360033497556,12.9586566442067,-4.13334373418356,2.99424171910526,-6.92198795038437,1.8887360346737,2.81093750188019,-0.0100490787105558,0.650000692193352,0.650000692193352,0.650000692193352,2.89680885503271,2.89816902466482,2.89674971722262,2.20475222106511,2.20884635040147,2.20457421544179,101656.649968965,101789.883483381,101523.596361935
25.2,-81.1,2015-06-12,28.074307683456,29.2309019477037,26.9685944538141,0.174377166546983,-6.56117194352985,-5.02550751133375,-8.04412270218046,2.2936525626914,3.77673194412528,0.641527015810372,0.650000692193352,0.650000692193352,0.650000692193352,2.89522632723466,2.89674971722262,2.89516009288736,2.20048008610543,2.20457421544179,2.20030208048211,101774.418251351,101917.548183859,101640.865741485
25.2,-81.1,2015-06-13,27.716990766097,28.943082363889,26.8673386635539,1.50815972648426,-7.38191980127128,-5.47484613548708,-8.28842331337063,1.53958668272782,3.30788364386825,-0.07285601905051,0.650000692193352,0.650000692193352,0.650000692193352,2.89374551646997,2.89516009288736,2.89368401314748,2.19620795114576,2.20030208048211,2.19602994552244,101824.467276851,101943.092009107,101680.179285031
25.2,-81.1,2015-06-14,27.5922879319046,29.0696521017143,26.8437966923183,2.13713411093629,-7.26275862352475,-5.86626030916974,-8.4508056640625,0.782812023904538,2.42840283308451,-1.01367460197912,0.650000692193352,0.650000692193352,0.650000692193352,2.89216062315952,2.89368401314748,2.89209438881222,2.19193581618608,2.19602994552244,2.19175781056276,101713.881683489,101829.088175399,101585.224468731
25.2,-81.1,2015-06-15,27.3565728901613,29.0248464145241,25.9208501640962,4.34401908849138,-5.97925136152617,-3.79673360385941,-7.82866313536691,1.36500818079604,3.33543054752613,-0.0357595221245722,0.650000692193352,0.650000692193352,0.650000692193352,2.89067981239483,2.89209438881222,2.89061830907234,2.1876636812264,2.19175781056276,2.18748567560308,101742.381130089,101840.481302001,101640.992734934
25.2,-81.1,2015-06-16,27.9383401425972,29.2873520507738,26.8227861158393,0.506910367869139,-4.53762327570088,-3.06116579139696,-5.65322435953069,0.676611058385749,2.19149946162679,-0.998615627979484,0.650000692193352,0.650000692193352,0.650000692193352,2.89132559728103,2.89135634894228,2.89061830907234,2.18975206862857,2.18985060745576,2.18748567560308,101829.662669575,101937.413587727,101704.961149583
25.2,-81.1,2015-06-17,27.920641474258,29.6483289430516,26.6002765167424,0.827277720362434,-4.56331361775064,-2.66878217084451,-5.36190557515512,0.624080643493719,3.4964881109125,-1.92859909546933,0.650000692193352,0.650000692193352,0.650000692193352,2.89217245072154,2.8922079334076,2.89135634894228,2.19204389102881,2.19213925118416,2.18985060745576,101812.700729034,101946.266845342,101707.446592807
25.2,-81.1,2015-06-18,28.3830956538372,29.8037565811011,27.2652739192766,0.0677232251473162,-4.65377512878906,-2.35758972563799,-5.678672339863,1.63910752410957,3.28180590840546,-0.0203332560761623,0.650000692193352,0.650000692193352,0.650000692193352,2.89291522161629,2.89294597327754,2.8922079334076,2.19447875366208,2.19458047116112,2.19213925118416,101821.800414414,101923.317314845,101730.523116753
25.2,-81.1,2015-06-19,28.6378172512106,30.3373745957726,27.2265435795021,0.504882726397662,-3.31038432577039,-0.669540363594844,-4.7438831956562,1.38884390437778,3.37179246035452,-0.80542001032559,0.650000692193352,0.650000692193352,0.650000692193352,2.8937620750568,2.89379755774285,2.89294597327754,2.19677375473417,2.19686911488952,2.19458047116112,101842.420219845,101939.572476367,101719.002996701
25.2,-81.1,2015-06-20,28.4884544130986,30.4766013073805,26.5258535109012,0.754282627389278,-1.78614118950915,0.382551851858033,-3.09461170840514,0.504802550655121,1.70373562085802,-0.556763293307175,0.650000692193352,0.650000692193352,0.650000692193352,2.89450484595155,2.8945355976128,2.89379755774285,2.199135507915,2.19923404674219,2.19686911488952,101875.147490031,101956.644024349,101791.479972459
25.2,-81.1,2015-06-21,28.5501677077666,30.6520269640064,26.6147054668546,1.4274595959195,-2.17192045326107,-0.773998263816035,-3.51535164989931,0.336743482589038,1.73936294958887,-1.94273983934704,0.650000692193352,0.650000692193352,0.650000692193352,2.89524288582149,2.89527363748274,2.8945355976128,2.20142733031524,2.20152269047059,2.19923404674219,101875.324373764,101961.324640055,101745.054795747
